curve_id,idx,x,y,z
71,33,122225.32313336883,0.007817829203497016,
71,34,125929.12080407697,0.007817831367195532,
71,35,129632.91847478512,0.007817832788978357,
71,36,133336.71614549326,0.007817833723242714,
71,37,137040.51381620142,0.00781783433715496,
71,38,140744.31148690954,0.007817834740561386,
71,39,144448.1091576177,0.00781783500564283,
72,0,0.0,0.0,
72,1,0.0006857835517577201,88588150.59303163,
72,2,0.0013715671035154401,177176301.18606326,
72,3,0.0020573506552731603,265764451.7790949,
72,4,0.0027431342070308802,354352602.3721265,
72,5,0.0034289177587886006,442940752.96515816,
72,6,0.0041147013105463206,531528903.5581898,
72,7,0.004800484862304041,620117054.1512215,
72,8,0.0054862684140617604,708705204.744253,
72,9,0.00617205196581948,745340162.9501976,
72,10,0.006857835517577201,748307395.825181,
72,11,0.007543619069334921,745342697.2532649,
72,12,0.008229402621092641,793623193.2241521,
72,13,0.008915186172850361,821369119.1800036,
72,14,0.009600969724608083,785098769.3927577,
72,15,0.010286753276365803,754403843.6849209,
72,16,0.010972536828123521,881432937.4470279,
72,17,0.01165832037988124,879670224.5246173,
72,18,0.01234410393163896,865650801.0272424,
72,19,0.013029887483396682,962886796.7936677,
72,20,0.013715671035154402,759553378.709244,
72,21,0.014401454586912122,766743621.1618352,
72,22,0.015087238138669842,788805942.9949257,
72,23,0.015773021690427564,762293283.9948584,
72,24,0.016458805242185282,985013054.6960523,
72,25,0.017144588793943,974509969.5029385,
72,26,0.017830372345700722,801712630.4969484,
72,27,0.01851615589745844,824772446.5966953,
72,28,0.019201939449216165,837454678.2904556,
72,29,0.019887723000973884,1024132601.4369555,
72,30,0.020573506552731605,1066356837.0366511,
72,31,0.021259290104489324,1166440397.5698323,
72,32,0.021945073656247042,946307369.1409833,
72,33,0.022630857208004763,1166440397.5698323,
72,34,0.02331664075976248,1003297106.0064859,
72,35,0.024002424311520203,990167964.6527946,
72,36,0.02468820786327792,922070781.8975067,
72,37,0.025373991415035643,916890769.4088765,
72,38,0.026059774966793365,1166440397.5698323,
72,39,0.026745558518551083,1166440397.5698323,
72,40,0.027431342070308805,1166440397.5698323,
72,41,0.028117125622066523,904522511.1602947,
72,42,0.028802909173824245,913163391.7607236,
72,43,0.029488692725581963,899010627.0673296,
72,44,0.030174476277339685,1048732310.5778732,
72,45,0.030860259829097406,1166440397.5698323,
72,46,0.03154604338085513,841835862.1755826,
72,47,0.032231826932612846,1166440397.5698323,
72,48,0.032917610484370564,1166440397.5698323,
72,49,0.03360339403612828,829673857.780033,
72,50,0.034289177587886,1166440397.5698323,
72,51,0.034974961139643726,1092199640.434171,
72,52,0.035660744691401444,1145685029.2007358,
72,53,0.03634652824315916,1050434565.84858,
72,54,0.03703231179491688,1156529691.958234,
72,55,0.0377180953466746,1151539486.873704,
72,56,0.03840387889843233,1016401773.0326208,
72,57,0.03908966245019005,898331653.5760473,
72,58,0.03977544600194777,992279433.3400255,
72,59,0.040461229553705486,1128992109.424451,
73,0,1000.0,656620088.6178948,
73,1,1373.8237958832628,630100130.9731425,
73,2,1887.391822135097,619580174.8011149,
73,3,2592.9437974046673,587392826.7792042,
73,4,3562.247890262442,573173702.651139,
73,5,4893.900918477494,540254159.6628599,
73,6,6723.357536499337,552210101.3749839,
73,7,9236.708571873864,474628661.209469,
73,8,12689.610031679222,453635581.2322784,
73,9,17433.28822199988,436443909.5342785,
73,10,23950.26619987486,460780364.5174948,
73,11,32903.44562312668,493690622.45304686,
73,12,45203.53656360243,470134281.8279202,
73,13,62101.694189156166,478006508.15905917,
73,14,85316.7852417281,351754050.83525795,
73,15,117210.22975334806,354781572.7417316,
73,16,161026.20275609393,341221718.6445677,
73,17,221221.6291070448,321740640.7957966,
73,18,303919.5382313198,280019864.55078334,
73,19,417531.89365604,320607567.6868666,
73,20,573615.2510448681,390466319.1326559,
73,21,788046.2815669912,283829069.30278784,
73,22,1082636.733874054,385477166.9441931,
73,23,1487352.1072935117,291672726.82824624,
73,24,2043359.7178569417,397505337.79654026,
73,25,2807216.2039411757,255352256.68473682,
73,26,3856620.4211634723,290222247.85496616,
73,27,5298316.906283707,337793978.3272381,
73,28,7278953.843983154,255352256.68473682,
73,29,10000000.0,383818524.13170695,
74,0,-50.0,210.96159128301696,
74,1,-37.6414615030076,220.80961049606364,
74,2,-25.282923006015196,218.84206264011172,
74,3,-12.924384509022786,220.1256581262036,
74,4,-0.5658460120303914,219.3642800714713,
74,5,11.79269248496201,218.02932311215667,
74,6,24.151230981954427,216.0371145750691,
74,7,36.50976947894682,216.46547995213706,
74,8,48.86830797593922,221.52151265857353,
74,9,61.226846472931626,220.6427749564669,
74,10,73.58538496992402,231.009142832325,
74,11,85.94392346691643,224.94268492269555,
74,12,98.30246196390885,214.45206511750393,
74,13,110.66100046090125,236.97027669612297,
74,14,123.01953895789364,225.13762629552568,
74,15,135.37807745488604,221.35267926337926,
74,16,147.73661595187843,238.33464508684878,
74,17,160.09515444887083,228.9500949070015,
74,18,172.45369294586325,210.69708088674628,
74,19,184.81223144285565,226.16411404794022,
75,0,0.0,0.0,
75,1,0.001236644725352735,186614152.75581583,
75,2,0.00247328945070547,373228305.51163167,
75,3,0.003709934176058205,559842458.2674476,
75,4,0.00494657890141094,746456611.0232633,
75,5,0.0061832236267636755,933070763.7790793,
75,6,0.00741986835211641,1119684916.5348952,
75,7,0.008656513077469145,1283580975.1088655,
75,8,0.00989315780282188,1284750517.5791006,
75,9,0.011129802528174616,1284872456.4285624,
75,10,0.012366447253527351,1293662079.424184,
75,11,0.013603091978880084,1300498561.5244548,
75,12,0.01483973670423282,1310854928.4861856,
75,13,0.016076381429585555,1306557845.3329337,
75,14,0.01731302615493829,1298745309.8009863,
75,15,0.018549670880291025,1328566759.1111598,
75,16,0.01978631560564376,1284800396.4190018,
75,17,0.021022960330996498,1317234540.7121015,
75,18,0.022259605056349233,1326870936.3067892,
75,19,0.023496249781701964,1312233927.9194396,
75,20,0.024732894507054702,1344373982.4280298,
75,21,0.025969539232407437,1353983009.8944535,
75,22,0.027206183957760168,1326977831.610684,
75,23,0.028442828683112906,1322042121.3101714,
75,24,0.02967947340846564,1366903113.3161833,
75,25,0.030916118133818376,1285666879.0782166,
75,26,0.03215276285917111,1286344516.3230515,
75,27,0.03338940758452385,1289561065.6090996,
75,28,0.03462605230987658,1333985649.0391386,
75,29,0.03586269703522931,1349235191.2635655,
75,30,0.03709934176058205,1333291564.4577963,
75,31,0.03833598648593479,1333637811.275751,
75,32,0.03957263121128752,1334829911.4152815,
75,33,0.04080927593664026,1302935911.8390594,
75,34,0.042045920661992996,1422988599.5615685,
75,35,0.04328256538734573,1341691201.1391988,
75,36,0.044519210112698465,1372043486.1972144,
75,37,0.045755854838051196,1310843157.5595524,
75,38,0.04699249956340393,1309853440.035787,
75,39,0.048229144288756666,1303280540.0406005,
75,40,0.049465789014109404,1431190770.4450765,
75,41,0.050702433739462135,1307266500.473984,
75,42,0.051939078464814874,1344242144.1406786,
75,43,0.05317572319016761,1398113263.4765785,
75,44,0.054412367915520336,1303392884.600027,
75,45,0.055649012640873075,1389409903.650926,
75,46,0.05688565736622581,1384907560.1299176,
75,47,0.058122302091578544,1451902911.9847112,
75,48,0.05935894681693128,1450902144.2787507,
75,49,0.06059559154228402,1339122647.8872297,
75,50,0.06183223626763675,1317340738.5773408,
75,51,0.06306888099298949,1286585548.5791702,
75,52,0.06430552571834222,1364099155.0438628,
75,53,0.06554217044369495,1446435126.4211535,
75,54,0.0667788151690477,1315649043.1291935,
75,55,0.06801545989440043,1208804325.7027278,
75,56,0.06925210461975316,1549977416.022436,
75,57,0.07048874934510589,1294787747.0094247,
75,58,0.07172539407045862,1156643585.4790146,
75,59,0.07296203879581137,1366560399.2024596,
76,0,-50.0,215.4528472783443,
76,1,-35.825446475613106,221.00130710446456,
76,2,-21.65089295122621,222.0043132845864,
76,3,-7.476339426839317,218.69864999330883,
76,4,6.698214097547577,218.41388210204576,
76,5,20.87276762193447,221.01590267437018,
76,6,35.047321146321366,218.71117289169004,
76,7,49.22187467070826,222.0171344139993,
76,8,63.396428195095154,213.03389531330524,
76,9,77.57098171948205,217.68611911144592,
76,10,91.74553524386894,231.14366421227382,
76,11,105.92008876825582,206.75748546969848,
76,12,120.09464229264273,219.75731547704123,
76,13,134.26919581702964,236.52083397951583,
76,14,148.44374934141652,223.1452551598248,
76,15,162.6183028658034,219.16021958042998,
76,16,176.7928563901903,245.2437781927951,
76,17,190.9674099145772,232.7249011883648,
76,18,205.1419634389641,234.1721227588015,
76,19,219.31651696335098,240.23646887310642,
77,0,0.0,0.0,
77,1,0.0013258039470146535,468032181.28024596,
77,2,0.002651607894029307,936064362.5604919,
77,3,0.003977411841043961,1404096543.840738,
77,4,0.005303215788058614,1872128725.1209838,
77,5,0.006629019735073268,1916077999.009705,
77,6,0.007954823682087922,1934657399.4094589,
77,7,0.009280627629102575,1948194909.3432631,
77,8,0.010606431576117228,1921695071.9655683,
77,9,0.011932235523131881,1937691547.5356002,
77,10,0.013258039470146536,1919960719.6954622,
77,11,0.014583843417161188,1972044432.6904173,
77,12,0.015909647364175845,1995774696.2170277,
77,13,0.017235451311190496,1959022144.4749713,
77,14,0.01856125525820515,2012248210.745315,
77,15,0.0198870592052198,1971664832.36963,
77,16,0.021212863152234456,2034577552.609759,
77,17,0.02253866709924911,1965689579.9167955,
77,18,0.023864471046263762,2106509138.5530868,
77,19,0.025190274993278416,2007168565.319484,
77,20,0.02651607894029307,1916305779.2536702,
77,21,0.027841882887307722,1937215231.477431,
77,22,0.029167686834322377,2098072249.7074184,
77,23,0.03049349078133703,2145065625.7654867,
77,24,0.03181929472835169,2093479922.2944925,
77,25,0.03314509867536634,1961114073.3546445,
77,26,0.03447090262238099,2183745978.0642586,
77,27,0.035796706569395646,2146068070.3968635,
77,28,0.0371225105164103,1954174030.7156122,
77,29,0.038448314463424955,2048602324.469482,
77,30,0.0397741184104396,2159769022.908058,
77,31,0.04109992235745426,1916870448.97362,
77,32,0.04242572630446891,1932084479.0399573,
77,33,0.04375153025148357,2059035786.0264916,
77,34,0.04507733419849822,2282793169.8250356,
77,35,0.046403138145512876,2347887637.7146783,
77,36,0.047728942092527524,2058109222.5704212,
77,37,0.04905474603954218,2335456664.0541835,
77,38,0.05038054998655683,2289738117.46899,
77,39,0.05170635393357149,2339520631.916934,
77,40,0.05303215788058614,2212070136.6197224,
77,41,0.05435796182760079,2384005495.976971,
77,42,0.055683765774615444,2258328993.844676,
77,43,0.0570095697216301,2384005495.976971,
77,44,0.058335373668644754,2232569693.079582,
77,45,0.05966117761565941,2028389238.7641888,
77,46,0.06098698156267406,2220737464.678894,
77,47,0.06231278550968871,2206469849.499338,
77,48,0.06363858945670338,2123502651.658591,
77,49,0.06496439340371803,2151135682.6024632,
77,50,0.06629019735073267,2244559475.083023,
77,51,0.06761600129774734,2034252852.9540756,
77,52,0.06894180524476198,1945363078.8375468,
77,53,0.07026760919177663,2064359751.799036,
77,54,0.07159341313879129,2089998109.3335872,
77,55,0.07291921708580594,2046266512.1006718,
77,56,0.0742450210328206,2278041247.9519267,
77,57,0.07557082497983525,2211424982.876532,
77,58,0.07689662892684991,2080466174.9244428,
77,59,0.07822243287386456,2092887979.9133654,
78,0,-50.0,98.17352480582372,
78,1,-39.349212862393,97.75883508692691,
78,2,-28.698425724786002,100.33136944458039,
78,3,-18.047638587179,99.4095112229657,
78,4,-7.396851449572004,100.65176468381283,
78,5,3.253935688034993,100.20187768169234,
78,6,13.904722825641997,99.84286396493516,
78,7,24.555509963248994,99.29444792473234,
78,8,35.20629710085599,99.25620814753913,
78,9,45.857084238463,102.53785091792531,
78,10,56.507871376069986,102.83520685967045,
78,11,67.15865851367698,96.3542296841882,
78,12,77.809445651284,96.14499257622325,
78,13,88.46023278889098,105.19759132250995,
78,14,99.11101992649799,103.2564747401957,
78,15,109.761807064105,104.04888319916695,
78,16,120.41259420171198,103.44642045002722,
78,17,131.063381339319,105.23772612677777,
78,18,141.714168476926,93.87818309726741,
78,19,152.364955614533,87.02815310364335,
79,0,0.0,0.0,
79,1,0.000688176252757479,120529813.50435063,
79,2,0.001376352505514958,241059627.00870126,
79,3,0.002064528758272437,361589440.5130519,
79,4,0.002752705011029916,411320537.37864614,
79,5,0.003440881263787395,416160132.85029614,
79,6,0.004129057516544874,440197963.88961273,
79,7,0.004817233769302353,511078219.7425481,
79,8,0.005505410022059832,530915942.2780093,
79,9,0.0061935862748173105,417220313.0530748,
79,10,0.00688176252757479,459426817.0624955,
79,11,0.0075699387803322684,490217124.37499654,
79,12,0.008258115033089748,518059843.631068,
79,13,0.008946291285847226,594815803.4850113,
79,14,0.009634467538604707,551813388.6207058,
79,15,0.010322643791362185,537178684.1137538,
79,16,0.011010820044119664,516182295.91405374,
79,17,0.011698996296877142,594815803.4850113,
79,18,0.012387172549634621,594815803.4850113,
79,19,0.013075348802392101,594815803.4850113,
79,20,0.01376352505514958,581711124.5871626,
79,21,0.014451701307907058,594815803.4850113,
79,22,0.015139877560664537,594815803.4850113,
79,23,0.015828053813422015,594815803.4850113,
79,24,0.016516230066179496,458762480.349947,
79,25,0.017204406318936976,594815803.4850113,
79,26,0.017892582571694453,594815803.4850113,
79,27,0.018580758824451933,594815803.4850113,
79,28,0.019268935077209413,580423385.0565648,
79,29,0.01995711132996689,594815803.4850113,
79,30,0.02064528758272437,594815803.4850113,
79,31,0.021333463835481847,594815803.4850113,
79,32,0.022021640088239328,594815803.4850113,
79,33,0.022709816340996808,594815803.4850113,
79,34,0.023397992593754285,594815803.4850113,
79,35,0.024086168846511765,594815803.4850113,
79,36,0.024774345099269242,594815803.4850113,
79,37,0.025462521352026722,594815803.4850113,
79,38,0.026150697604784202,594815803.4850113,
79,39,0.02683887385754168,594815803.4850113,
79,40,0.02752705011029916,594815803.4850113,
79,41,0.028215226363056636,594815803.4850113,
79,42,0.028903402615814117,566689761.3138732,
79,43,0.029591578868571597,594815803.4850113,
79,44,0.030279755121329074,594815803.4850113,
79,45,0.030967931374086557,507133559.33747727,
79,46,0.03165610762684403,594815803.4850113,
79,47,0.03234428387960151,594815803.4850113,
79,48,0.03303246013235899,594815803.4850113,
79,49,0.03372063638511647,594815803.4850113,
79,50,0.03440881263787395,594815803.4850113,
79,51,0.035096988890631425,514534253.8097356,
79,52,0.035785165143388906,515764093.43505293,
79,53,0.036473341396146386,553868427.3173468,
79,54,0.037161517648903866,540170272.2766712,
79,55,0.03784969390166134,559302261.6445521,
79,56,0.03853787015441883,530037213.3996715,
79,57,0.0392260464071763,560745185.2603017,
79,58,0.03991422265993378,580839867.7973188,
79,59,0.04060239891269127,593409586.4172287,
80,0,0.0,0.0024525742587200748,
80,1,566.7562178201944,0.0024510411548364316,
80,2,1133.5124356403887,0.0024495607434473037,
80,3,1700.2686534605832,0.0024481312135214836,
80,4,2267.0248712807775,0.0024467508162725683,
80,5,2833.781089100972,0.002445417863019617,
80,6,3400.5373069211664,0.002444130723121337,
80,7,3967.2935247413607,0.0024428878219812755,
80,8,4534.049742561555,0.002441687639121563,
80,9,5100.80596038175,0.0024405287063228726,
80,10,5667.562178201944,0.0024394096058283007,
80,11,6234.318396022139,0.002438328968608985,
80,12,6801.074613842333,0.002437285472689329,
80,13,7367.830831662528,0.0024362778415297917,
80,14,7934.587049482721,0.002435304842465257,
80,15,8501.343267302917,0.00243436528519708,
80,16,9068.09948512311,0.0024334580203369577,
80,17,9634.855702943305,0.002432581938000848,
80,18,10201.6119207635,0.0024317359664512176,
80,19,10768.368138583694,0.0024309190707859515,
80,20,11335.124356403889,0.0024301302516723275,
80,21,11901.880574224082,0.0024293685441245027,
80,22,12468.636792044277,0.002428633016323018,
80,23,13035.393009864472,0.002427922768474874,
80,24,13602.149227684666,0.0024272369317127904,
80,25,14168.905445504859,0.002426574667032293,
80,26,14735.661663325056,0.0024259351642653337,
80,27,15302.41788114525,0.0024253176410891906,
80,28,15869.174098965443,0.0024247213420694265,
80,29,16435.930316785638,0.002424145537735746,
80,30,17002.686534605833,0.002423589523689611,
80,31,17569.442752426028,0.00242305261974253,
80,32,18136.19897024622,0.0024225341690839635,
80,33,18702.955188066415,0.0024220335374778262,
80,34,19269.71140588661,0.002421550112486611,
80,35,19836.467623706805,0.002421083302722172,
80,36,20403.223841527,0.0024206325371222645,
80,37,20969.980059347192,0.002420197264251945,
80,38,21536.736277167387,0.002419776951628989,
80,39,22103.492494987582,0.0024193710850724842,
81,0,-50.0,25.702356767724826,
81,1,-41.97021016424112,28.7521431273424,
81,2,-33.94042032848223,27.636555872933368,
81,3,-25.910630492723346,28.01599122260379,
81,4,-17.88084065696446,28.073684886589465,
81,5,-9.851050821205575,27.985097068663304,
81,6,-1.821260985446692,27.693131763848214,
81,7,6.208528850312192,27.554475504484394,
81,8,14.238318686071082,28.204617247228846,
81,9,22.26810852182996,28.292255781690063,
81,10,30.29789835758885,26.638022347222503,
81,11,38.327688193347726,27.339950599795344,
81,12,46.357478029106616,29.179702780460882,
81,13,54.38726786486551,26.932755266599454,
81,14,62.41705770062438,27.224728587434733,
81,15,70.44684753638327,25.108027342277044,
81,16,78.47663737214216,28.014636009409898,
81,17,86.50642720790103,29.83375865624716,
81,18,94.53621704365992,28.04204059174223,
81,19,102.56600687941881,24.125981388572622,
82,0,0.0,0.0,
82,1,0.005462792601973236,588504769.5654862,
82,2,0.010925585203946472,714794453.4453567,
82,3,0.016388377805919712,977905111.7469308,
82,4,0.021851170407892945,743281636.4886416,
82,5,0.02731396300986618,1282131952.6515255,
82,6,0.032776755611839424,1036064985.8071685,
82,7,0.03823954821381265,1503931996.1958673,
82,8,0.04370234081578589,820854163.6016035,
82,9,0.04916513341775913,1175534012.4995275,
82,10,0.05462792601973236,1503931996.1958673,
82,11,0.060090718621705605,1503931996.1958673,
82,12,0.06555351122367885,1503931996.1958673,
82,13,0.07101630382565208,1503931996.1958673,
82,14,0.0764790964276253,1390498166.6001472,
82,15,0.08194188902959855,1503931996.1958673,
82,16,0.08740468163157178,826406844.8057561,
82,17,0.09286747423354502,1503931996.1958673,
82,18,0.09833026683551827,1503931996.1958673,
82,19,0.1037930594374915,1503931996.1958673,
82,20,0.10925585203946472,1503931996.1958673,
82,21,0.11471864464143798,1503931996.1958673,
82,22,0.12018143724341121,1503931996.1958673,
82,23,0.12564422984538443,1503931996.1958673,
82,24,0.1311070224473577,1503931996.1958673,
82,25,0.1365698150493309,1503931996.1958673,
82,26,0.14203260765130415,1503931996.1958673,
82,27,0.14749540025327737,1503931996.1958673,
82,28,0.1529581928552506,1503931996.1958673,
82,29,0.15842098545722388,1503931996.1958673,
82,30,0.1638837780591971,1503931996.1958673,
82,31,0.16934657066117034,1503931996.1958673,
82,32,0.17480936326314356,1503931996.1958673,
82,33,0.1802721558651168,1503931996.1958673,
82,34,0.18573494846709004,1503931996.1958673,
82,35,0.19119774106906326,1503931996.1958673,
82,36,0.19666053367103653,1503931996.1958673,
82,37,0.20212332627300975,1503931996.1958673,
82,38,0.207586118874983,1503931996.1958673,
82,39,0.21304891147695623,1503931996.1958673,
82,40,0.21851170407892945,1503931996.1958673,
82,41,0.2239744966809027,1503931996.1958673,
82,42,0.22943728928287596,1503931996.1958673,
82,43,0.23490008188484918,1503931996.1958673,
82,44,0.24036287448682242,1503931996.1958673,
82,45,0.24582566708879564,1503931996.1958673,
82,46,0.25128845969076885,1503931996.1958673,
82,47,0.2567512522927421,1503931996.1958673,
82,48,0.2622140448947154,1503931996.1958673,
82,49,0.2676768374966886,1503931996.1958673,
82,50,0.2731396300986618,1503931996.1958673,
82,51,0.27860242270063507,1323288446.737691,
82,52,0.2840652153026083,1451492582.5805585,
82,53,0.28952800790458155,1399688019.767023,
82,54,0.29499080050655474,1454544835.223732,
82,55,0.300453593108528,1442329735.1495936,
82,56,0.3059163857105012,1407568186.6023176,
82,57,0.31137917831247447,1362182347.375267,
82,58,0.31684197091444777,1293059141.4775262,
82,59,0.32230476351642096,1434285858.2243383,
83,0,1000.0,487850043.43121815,
83,1,1373.8237958832628,469114139.8094554,
83,2,1887.391822135097,469574156.21696955,
83,3,2592.9437974046673,429420530.64578617,
83,4,3562.247890262442,409899854.01544344,
83,5,4893.900918477494,447014326.0234779,
83,6,6723.357536499337,423008314.4003625,
83,7,9236.708571873864,428443863.71400917,
83,8,12689.610031679222,402932491.26210403,
83,9,17433.28822199988,412577447.5973381,
83,10,23950.26619987486,356306167.4120803,
83,11,32903.44562312668,375350840.97478324,
83,12,45203.53656360243,359626975.6222153,
83,13,62101.694189156166,328003683.5799018,
83,14,85316.7852417281,331121802.86499506,
83,15,117210.22975334806,264059821.18780378,
83,16,161026.20275609393,262086878.368845,
83,17,221221.6291070448,350182983.6529774,
83,18,303919.5382313198,322602780.1442897,
83,19,417531.89365604,358993534.95789975,
83,20,573615.2510448681,288083220.11459184,
83,21,788046.2815669912,325188708.4634847,
83,22,1082636.733874054,211353743.7614277,
83,23,1487352.1072935117,191475062.21267962,
83,24,2043359.7178569417,189719461.3343626,
83,25,2807216.2039411757,277842844.2388237,
83,26,3856620.4211634723,313203277.6977135,
83,27,5298316.906283707,189719461.3343626,
83,28,7278953.843983154,216851350.8814841,
83,29,10000000.0,189719461.3343626,
84,0,-50.0,53.14324727124412,
84,1,-39.42733378272858,55.56702039350494,
84,2,-28.854667565457156,55.809153316744066,
84,3,-18.282001348185734,55.747106734871245,
84,4,-7.709335130914312,55.3909100362651,
84,5,2.863331086357114,55.72466463281541,
84,6,13.435997303628533,55.58422908549541,
84,7,24.008663520899958,54.765393243401896,
84,8,34.58132973817138,55.26160933287711,
84,9,45.153995955442795,57.573957358958026,
84,10,55.72666217271423,55.05111728339543,
84,11,66.29932838998565,56.79974854799032,
84,12,76.87199460725707,56.127508551255076,
84,13,87.44466082452848,55.246160281063055,
84,14,98.01732704179992,56.43096836458466,
84,15,108.58999325907135,52.5589353913744,
84,16,119.16265947634275,56.376572735654946,
84,17,129.7353256936142,60.852986930553755,
84,18,140.3079919108856,49.10058236277802,
84,19,150.88065812815702,53.43311505066743,
85,0,0.0,0.0,
85,1,0.001143098050305822,445336654.0318828,
85,2,0.002286196100611644,890673308.0637656,
85,3,0.003429294150917466,962850364.9293818,
85,4,0.004572392201223288,977043768.5359352,
85,5,0.00571549025152911,969003412.9314111,
85,6,0.006858588301834932,964026946.5050534,
85,7,0.008001686352140753,961129038.3236487,
85,8,0.009144784402446576,993473018.1715173,
85,9,0.010287882452752398,1038351948.7951802,
85,10,0.01143098050305822,979683574.6516659,
85,11,0.012574078553364041,1010465092.4234821,
85,12,0.013717176603669863,1058760077.9510012,
85,13,0.014860274653975686,998421398.0142875,
85,14,0.016003372704281506,982558623.9891937,
85,15,0.01714647075458733,1047525201.9897591,
85,16,0.01828956880489315,1037095346.1642292,
85,17,0.019432666855198972,1144565121.781964,
85,18,0.020575764905504796,1148398227.02114,
85,19,0.02171886295581062,1011979790.6106763,
85,20,0.02286196100611644,1092131236.3390932,
85,21,0.02400505905642226,1063207457.448848,
85,22,0.025148157106728082,967374589.2081846,
85,23,0.026291255157033906,1082159370.7881827,
85,24,0.027434353207339727,1225657560.244144,
85,25,0.02857745125764555,1050820604.5297723,
85,26,0.02972054930795137,1145142568.0163682,
85,27,0.030863647358257192,1194208988.9514272,
85,28,0.03200674540856301,980175134.8480322,
85,29,0.03314984345886884,1250890717.644763,
85,30,0.03429294150917466,999018294.6406015,
85,31,0.03543603955948048,1074613800.3092666,
85,32,0.0365791376097863,1243859920.703308,
85,33,0.03772223566009213,966364005.9470974,
85,34,0.038865333710397944,1118151148.2798333,
85,35,0.040008431760703775,1013973742.9071516,
85,36,0.04115152981100959,1172458191.5131073,
85,37,0.042294627861315416,965753899.7422978,
85,38,0.04343772591162124,1030769628.9339948,
85,39,0.04458082396192706,1067907674.6335493,
85,40,0.04572392201223288,999602736.3047228,
85,41,0.0468670200625387,1005383622.4929953,
85,42,0.04801011811284452,1061931599.6169838,
85,43,0.04915321616315035,1240900094.5010347,
85,44,0.050296314213456164,1034963611.6368682,
85,45,0.051439412263761995,1250890717.644763,
85,46,0.05258251031406781,1202602294.6292107,
85,47,0.053725608364373637,1109314305.4534607,
85,48,0.054868706414679454,1106005186.5573468,
85,49,0.05601180446498528,1250890717.644763,
85,50,0.0571549025152911,988382986.6655573,
85,51,0.05829800056559692,1081567530.6970096,
85,52,0.05944109861590274,1139853835.6946175,
85,53,0.06058419666620856,1225236075.03353,
85,54,0.061727294716514385,883643218.5212054,
85,55,0.06287039276682022,1173512047.7960997,
85,56,0.06401349081712603,1115384698.0815766,
85,57,0.06515658886743185,1098278340.8071554,
85,58,0.06629968691773767,1116101810.8343604,
85,59,0.0674427849680435,1119373225.1602867,
86,0,-50.0,47.01183510365521,
86,1,-37.07118891115012,44.783975988928844,
86,2,-24.14237782230024,45.57120051168739,
86,3,-11.213566733450364,45.77645467856067,
86,4,1.7152443553995198,45.51789451418352,
86,5,14.644055444249403,45.57302448652648,
86,6,27.572866533099273,45.57151740329259,
86,7,40.501677621949156,46.18518016265521,
86,8,53.43048871079904,45.093188336697914,
86,9,66.35929979964892,45.15716507555151,
86,10,79.2881108884988,47.7387619480091,
86,11,92.21692197734868,44.10672232790034,
86,12,105.14573306619855,49.09794697206429,
86,13,118.07454415504844,48.80238674030892,
86,14,131.0033552438983,50.05088250726813,
86,15,143.93216633274818,50.021605037255334,
86,16,156.86097742159808,42.902960422908166,
86,17,169.78978851044795,49.29283174630186,
86,18,182.71859959929785,46.99268794264079,
86,19,195.64741068814774,41.517927860033666,
87,0,0.0,0.0,
87,1,0.0020131185715710027,149896434.47968256,
87,2,0.004026237143142005,299792868.9593651,
87,3,0.006039355714713008,449689303.4390477,
87,4,0.00805247428628401,599585737.9187303,
87,5,0.010065592857855014,749482172.3984128,
87,6,0.012078711429426016,899378606.8780954,
87,7,0.014091830000997016,1049275041.3577777,
87,8,0.01610494857256802,1199171475.8374605,
87,9,0.018118067144139025,1217489965.898959,
87,10,0.02013118571571003,1221679375.5229936,
87,11,0.02214430428728103,1219620270.1663656,
87,12,0.024157422858852032,1222747843.9928358,
87,13,0.026170541430423036,1219122256.3450963,
87,14,0.028183660001994033,1220966536.2575748,
87,15,0.030196778573565036,1239063076.9953806,
87,16,0.03220989714513604,1224799564.3222096,
87,17,0.03422301571670704,1250738770.4498396,
87,18,0.03623613428827805,1231496635.2032535,
87,19,0.03824925285984905,1258410576.7191947,
87,20,0.04026237143142006,1233042230.2355983,
87,21,0.04227549000299105,1232368448.6744993,
87,22,0.04428860857456206,1241519620.352841,
87,23,0.04630172714613306,1217681401.9181383,
87,24,0.048314845717704065,1247978703.1161735,
87,25,0.050327964289275065,1245713413.3988304,
87,26,0.05234108286084607,1217888771.7690628,
87,27,0.05435420143241707,1290024769.2651148,
87,28,0.056367320003988065,1250414678.6534648,
87,29,0.05838043857555907,1216912705.1255043,
87,30,0.06039355714713007,1311373224.648582,
87,31,0.06240667571870108,1240376932.1124275,
87,32,0.06441979429027209,1244042313.3959763,
87,33,0.06643291286184308,1219590643.1743507,
87,34,0.06844603143341409,1228458151.6476607,
87,35,0.0704591500049851,1302673820.090635,
87,36,0.0724722685765561,1289845063.0510566,
87,37,0.0744853871481271,1282337065.3420296,
87,38,0.0764985057196981,1249952536.2765238,
87,39,0.07851162429126911,1256692471.9124327,
87,40,0.08052474286284012,1355953612.6773105,
87,41,0.0825378614344111,1271913890.8524797,
87,42,0.0845509800059821,1367628356.0771909,
87,43,0.08656409857755311,1355958792.069391,
87,44,0.08857721714912412,1236978851.1096463,
87,45,0.09059033572069511,1357541408.1962326,
87,46,0.09260345429226612,1220455445.5166,
87,47,0.09461657286383712,1341192113.3695626,
87,48,0.09662969143540813,1362068525.2365167,
